5	3	0.01	0.31667	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.005	0.31667	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.00333333	0.31667	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.0025	0.31667	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.01	0.158335	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.005	0.158335	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.00333333	0.158335	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.0025	0.158335	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.01	0.105557	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.005	0.105557	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.00333333	0.105557	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.0025	0.105557	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.01	0.0791675	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.005	0.0791675	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.00333333	0.0791675	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.0025	0.0791675	0.019828	1	2	1	1.70516	4	1.2	19.364	10	60	4
5	3	0.01	0.31667	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.005	0.31667	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.00333333	0.31667	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.0025	0.31667	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.01	0.158335	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.005	0.158335	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.00333333	0.158335	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.0025	0.158335	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.01	0.105557	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.005	0.105557	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.00333333	0.105557	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.0025	0.105557	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.01	0.0791675	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.005	0.0791675	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.00333333	0.0791675	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.0025	0.0791675	0.019828	1	2	1	0.85258	2	0.6	9.682	5	30	2
5	3	0.01	0.31667	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.005	0.31667	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.00333333	0.31667	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.0025	0.31667	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.01	0.158335	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.005	0.158335	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.00333333	0.158335	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.0025	0.158335	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.01	0.105557	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.005	0.105557	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.00333333	0.105557	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.0025	0.105557	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.01	0.0791675	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.005	0.0791675	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.00333333	0.0791675	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.0025	0.0791675	0.019828	1	2	1	0.568387	1.33333	0.4	6.45467	3.33333	20	1.33333
5	3	0.01	0.31667	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.005	0.31667	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.00333333	0.31667	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.0025	0.31667	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.01	0.158335	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.005	0.158335	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.00333333	0.158335	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.0025	0.158335	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.01	0.105557	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.005	0.105557	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.00333333	0.105557	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.0025	0.105557	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.01	0.0791675	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.005	0.0791675	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.00333333	0.0791675	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	3	0.0025	0.0791675	0.019828	1	2	1	0.42629	1	0.3	4.841	2.5	15	1
5	6.6003	0.032702	0.20654	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.016351	0.20654	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.0109007	0.20654	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.0081755	0.20654	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.032702	0.10327	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.016351	0.10327	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.0109007	0.10327	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.0081755	0.10327	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.032702	0.0688467	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.016351	0.0688467	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.0109007	0.0688467	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.0081755	0.0688467	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.032702	0.051635	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.016351	0.051635	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.0109007	0.051635	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.0081755	0.051635	0.023928	0.92332	0.84379	2.4673	3.72996	4.67	2.02616	22.076	22.6112	55.172	2.752
5	6.6003	0.032702	0.20654	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.016351	0.20654	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.0109007	0.20654	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.0081755	0.20654	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.032702	0.10327	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.016351	0.10327	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.0109007	0.10327	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.0081755	0.10327	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.032702	0.0688467	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.016351	0.0688467	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.0109007	0.0688467	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.0081755	0.0688467	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.032702	0.051635	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.016351	0.051635	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.0109007	0.051635	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.0081755	0.051635	0.023928	0.92332	0.84379	2.4673	1.86498	2.335	1.01308	11.038	11.3056	27.586	1.376
5	6.6003	0.032702	0.20654	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.016351	0.20654	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.0109007	0.20654	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.0081755	0.20654	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.032702	0.10327	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.016351	0.10327	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.0109007	0.10327	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.0081755	0.10327	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.032702	0.0688467	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.016351	0.0688467	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.0109007	0.0688467	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.0081755	0.0688467	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.032702	0.051635	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.016351	0.051635	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.0109007	0.051635	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.0081755	0.051635	0.023928	0.92332	0.84379	2.4673	1.24332	1.55667	0.675387	7.35867	7.53707	18.3907	0.917333
5	6.6003	0.032702	0.20654	0.023928	0.92332	0.84379	2.4673	0.93249	1.1675	0.50654	5.519	5.6528	13.793	0.688
5	6.6003	0.016351	0.20654	0.023928	0.92332	0.84379	2.4673	0.93249	1.1675	0.50654	5.519	5.6528	13.793	0.688
5	6.6003	0.0109007	0.20654	0.023928	0.92332	0.84379	2.4673	0.93249	1.1675	0.50654	5.519	5.6528	13.793	0.688
5	6.6003	0.0081755	0.20654	0.023928	0.92332	0.84379	2.4673	0.93249	1.1675	0.50654	5.519	5.6528	13.793	0.688
5	6.6003	0.032702	0.10327	0.023928	0.92332	0.84379	2.4673	0.93249	1.1675	0.50654	5.519	5.6528	13.793	0.688
